2.3697792E9,12,2,54.00000000000001
2.3698656E9,12,2,39.0
2.369952E9,12,2,70.5
2.3701248E9,12,2,127.125
2.3702112E9,12,2,52.125
2.3702976E9,12,2,0.0
2.370384E9,12,2,108.75
2.3704704E9,12,2,2.75
2.3705568E9,12,2,44.25
2.3707296E9,12,2,91.75
2.370816E9,12,2,106.625
2.3709888E9,12,2,127.5
2.3710752E9,12,2,2.5
2.3711616E9,12,2,92.875
2.3713344E9,12,2,76.625
2.3714208E9,12,2,69.125
2.3715936E9,12,2,159.625
2.37168E9,12,2,-0.75
2.3717664E9,12,2,82.625
2.3719392E9,12,2,101.5
2.3720256E9,12,2,101.125
2.372112E9,12,2,21.000000000000004
2.3721984E9,12,2,56.875
2.3722848E9,12,2,5.5
2.3723712E9,12,2,38.0
2.3724576E9,3,5,13.25
2.372544E9,12,2,116.0
2.3726304E9,12,2,149.625
2.3728032E9,12,2,111.875
2.3728032E9,3,5,12.75
2.3728896E9,12,2,9.75
2.372976E9,12,2,142.75
2.3730624E9,3,5,18.25
2.3731488E9,12,2,88.875
2.3732352E9,12,2,91.75
2.3733216E9,3,5,13.75
2.373408E9,12,2,169.75
2.3734944E9,12,2,9.25
2.3735808E9,12,2,52.75
2.3735808E9,3,5,8.75
2.3736672E9,3,5,50.0
2.3737536E9,12,2,93.375
2.37384E9,12,2,96.25
2.37384E9,3,5,39.875
2.3739264E9,0,2,30.375000000000004
2.3739264E9,3,5,32.375
2.3740128E9,12,2,120.75
2.3740992E9,12,2,65.375
2.3740992E9,6,5,15.75
2.3741856E9,0,2,43.875
2.3741856E9,12,2,35.0
2.3741856E9,3,5,41.0
2.374272E9,0,2,19.125
2.374272E9,3,5,13.125
2.374272E9,6,5,-1.5
2.3743584E9,12,2,59.875
2.3743584E9,3,5,11.75
2.3744448E9,0,2,32.625
2.3744448E9,12,2,118.25
2.3744448E9,3,5,13.125
2.3744448E9,6,5,1.5
2.3745312E9,0,2,-4.5
2.3745312E9,3,5,60.625
2.3746176E9,12,2,54.5
2.3746176E9,6,5,29.25
2.374704E9,12,2,38.875
2.3747904E9,12,2,67.5
2.3748768E9,6,5,106.5
2.3749632E9,12,2,54.75
2.3750496E9,0,2,40.625
2.3750496E9,12,2,89.5
2.3750496E9,3,5,15.25
2.3750496E9,6,5,92.125
2.375136E9,0,2,8.25
2.3752224E9,0,2,87.75
2.3752224E9,12,2,113.625
2.3753088E9,12,2,55.5
2.3753952E9,0,2,10.500000000000002
2.3753952E9,12,2,21.5
2.3754816E9,6,5,105.875
2.375568E9,12,2,48.375
2.375568E9,3,5,11.75
2.3756544E9,0,2,63.375
2.3756544E9,12,2,120.375
2.3756544E9,6,5,99.0
2.3757408E9,0,2,-0.375
2.3757408E9,6,5,29.750000000000004
2.3758272E9,0,2,69.875
2.3758272E9,12,2,62.5
2.3759136E9,12,2,49.25
2.376E9,0,2,6.75
2.376E9,12,2,35.0
2.3760864E9,6,5,83.25
2.3761728E9,12,2,27.5
2.3761728E9,6,5,42.0
2.3762592E9,0,2,74.75
2.3762592E9,12,2,156.125
2.3762592E9,3,5,11.5
2.3762592E9,6,5,105.75
2.3763456E9,0,2,7.5
2.376432E9,0,2,37.375
2.376432E9,12,2,20.0
2.3765184E9,12,2,85.625
2.3766048E9,0,2,9.75
2.3766048E9,12,2,56.75
2.3766048E9,3,5,9.5
2.3766912E9,6,5,94.125
2.3767776E9,12,2,40.625
2.376864E9,0,2,68.25
2.376864E9,12,2,188.25
2.376864E9,6,5,106.625
2.3769504E9,0,2,14.25
2.3770368E9,0,2,19.5
2.3770368E9,12,2,8.375
2.3770368E9,10,4,11.375
2.3770368E9,3,5,15.75
2.3771232E9,12,2,111.125
2.3772096E9,0,2,11.625
2.3772096E9,12,2,49.5
2.3772096E9,3,5,-0.5
2.377296E9,6,5,114.0
2.3773824E9,12,2,48.0
2.3773824E9,10,4,11.375
2.3773824E9,3,5,9.25
2.3774688E9,0,2,74.75
2.3774688E9,12,2,155.75
2.3774688E9,6,5,87.625
2.3775552E9,0,2,7.5
2.3775552E9,12,2,51.00000000000001
2.3775552E9,10,4,8.75
2.3776416E9,0,2,56.87499999999999
2.3776416E9,12,2,50.0
2.3776416E9,10,4,12.250000000000002
2.377728E9,12,2,65.25
2.3778144E9,0,2,6.0
2.3778144E9,12,2,7.000000000000001
2.3779008E9,10,4,18.75
2.3779008E9,6,5,79.25
2.3779872E9,12,2,68.625
2.3779872E9,10,4,53.125
2.3780736E9,0,2,32.5
2.3780736E9,12,2,185.875
2.3780736E9,10,4,27.5
2.3780736E9,3,5,15.5
2.3780736E9,6,5,31.875
2.37816E9,0,2,12.375
2.37816E9,10,4,48.625
2.3782464E9,12,2,69.25
2.3782464E9,10,4,100.125
2.3783328E9,12,2,99.75
2.3784192E9,0,2,12.750000000000002
2.3784192E9,12,2,93.625
2.3784192E9,3,5,12.625
2.3785056E9,10,4,46.25
2.3785056E9,6,5,79.25
2.378592E9,12,2,53.25000000000001
2.378592E9,10,4,96.875
2.378592E9,3,5,30.375000000000004
2.3786784E9,12,2,100.5
2.3786784E9,7,4,-2.625
2.3786784E9,10,4,46.75
2.3786784E9,3,5,29.25
2.3786784E9,6,5,141.875
2.3787648E9,0,2,81.75
2.3787648E9,1,2,44.0
2.3787648E9,12,2,104.0
2.3787648E9,7,4,27.125
2.3787648E9,10,4,23.625
2.3787648E9,6,5,44.0
2.3788512E9,12,2,31.875000000000004
2.3788512E9,10,4,61.5
2.3788512E9,3,5,20.25
2.3789376E9,12,2,78.125
2.379024E9,0,2,10.875
2.379024E9,1,2,22.0
2.379024E9,12,2,-1.0
2.379024E9,7,4,13.125
2.379024E9,3,5,30.375000000000004
2.3791104E9,0,2,45.0
2.3791104E9,1,2,26.0
2.3791104E9,7,4,5.25
2.3791104E9,10,4,55.625
2.3791104E9,6,5,146.625
2.3791968E9,0,2,-5.625
2.3791968E9,12,2,71.125
2.3791968E9,10,4,53.75
2.3791968E9,3,5,23.625
2.3792832E9,0,2,30.0
2.3792832E9,1,2,41.0
2.3792832E9,12,2,96.125
2.3792832E9,7,4,29.750000000000004
2.3792832E9,10,4,173.25
