0,62,180,81,0.24063002439527834,488.0,0.05476949699074074,1.1343116580787036,0.18421697569444445,0.05476949699074074,0.11001610312500001,0.314501603587963,0.17930551729866032,0.6204627404050926
0,88,180,81,0.06993350208103097,186.0,0.06349318570601852,0.07754452042824074,0.07024147279513888,0.06349318570601852,0.06582579063657408,0.07355972314814814,0.0042716942724888825,0.07754452042824074
0,172,180,81,0.06058355106863696,215.0,0.05468319109953704,0.06676540491898149,0.06031440104166667,0.05468319109953704,0.057360309375,0.06367638481481482,0.003516163508699436,0.06676540491898149
0,173,180,81,0.04491462859362328,137.0,0.016141250532407406,0.07671315460648148,0.06310500358796296,0.016141250532407406,0.01789855476851852,0.06963028416666667,0.026031398763674107,0.07671315460648148
0,191,180,81,1.8919761525347223,3.0,0.7236666282986112,3.6842352364583335,1.2680265928472223,0.7236666282986112,0.7236666282986112,3.6842352364583335,1.5758256282599505,3.6842352364583335
0,247,180,81,1.6172585533531745,84.0,0.0,3.6186518762384257,1.2451563548668982,0.0,0.911732305,1.7614262877488427,1.024111568506736,2.64243116869213
11,62,25,81,0.27045870028356483,60.0,0.060711725474537036,1.499030150439815,0.19831585008101854,0.060711725474537036,0.12208000250578704,0.2930343457349537,0.285435178860878,0.48201334364583337
11,88,25,81,0.07724630571285775,22.0,0.07058525501157407,0.08531745094907407,0.07859651529513889,0.07058525501157407,0.07245808674768518,0.08149242395833334,0.004860619070852218,0.08531745094907407
11,171,25,81,0.05717108014467592,2.0,0.054583956875000006,0.05975820341435185,0.05717108014467592,0.054583956875000006,0.054583956875000006,0.05975820341435185,0.003658744815506781,0.05975820341435185
11,172,25,81,0.05837131532473545,35.0,0.06051027652777777,0.07310952858796296,0.06593680880787038,0.02904905701388889,0.06051027652777777,0.06787312679398148,0.015740541391155115,0.07310952858796296
11,173,25,81,0.04955816572337963,2.0,0.019162825775462963,0.07995350567129629,0.04955816572337963,0.019162825775462963,0.019162825775462963,0.07995350567129629,0.04298550198728446,0.07995350567129629
11,191,25,81,2.3199110199421296,17.0,0.0,3.981828853958333,1.271905771215278,0.0,1.2040741956944445,3.7033406122800927,1.3924653976384105,3.981828853958333
11,247,25,81,1.1881517835763888,1.0,1.1881517835763888,1.1881517835763888,1.1881517835763888,1.1881517835763888,1.1881517835763888,1.1881517835763888,0.0,1.1881517835763888
13,62,39,81,0.28274251883459284,68.0,0.06594304655092594,0.9897140485300926,0.2428195348553241,0.06594304655092594,0.14506412249421297,0.36970244806712965,0.18778680961895894,0.6846375351736111
13,88,39,81,0.10346471078703703,26.0,0.06685081450231482,0.8701525929513889,0.0720708239525463,0.06685081450231482,0.0695694123263889,0.0769472339699074,0.15642669042670762,0.08040813275462963
13,106,39,81,1.5828673500462964,2.0,0.07677802502314815,3.088956675069445,1.5828673500462964,0.07677802502314815,0.07677802502314815,3.088956675069445,2.129931949593077,3.088956675069445
13,142,39,81,1.3528643014666002,14.0,0.0,3.0974017165393515,0.5832658203877314,0.0,0.568485049837963,2.108862355925926,1.1191353850667753,3.0974017165393515
13,171,39,81,0.1003503382067419,32.0,0.08685010957175926,0.12702390894675927,0.10343201426504631,0.0350664904050926,0.09381533883680557,0.11637518270833333,0.02198340552160191,0.12702390894675927
13,172,39,81,0.06398052067951016,31.0,0.057576370092592595,0.06953474027777777,0.06404770041666667,0.057576370092592595,0.06056457237268519,0.06727134068287037,0.0038964370153371166,0.06953474027777777
13,176,39,81,0.06922336617319023,22.0,0.02830441820601852,0.10541450697916667,0.08938680513888889,0.02830441820601852,0.033062639618055556,0.09621776827546297,0.03268344133482472,0.10541450697916667
13,191,39,81,3.2891042566435185,1.0,3.2891042566435185,3.2891042566435185,3.2891042566435185,3.2891042566435185,3.2891042566435185,3.2891042566435185,0.0,3.2891042566435185
13,297,39,81,0.04926412812114197,6.0,0.04606844607638889,0.054134001678240735,0.04763797584490741,0.04606844607638889,0.04658256474537037,0.05352380453703704,0.0036024681986394245,0.054134001678240735
13,62,199,81,0.2741696580265681,553.0,0.061153305416666665,1.6073947031944444,0.20949762717592593,0.061153305416666665,0.11776923017361111,0.3621684937384259,0.21495307515973877,0.7219504841203702
13,88,199,81,0.07729334306669196,238.0,0.07020045325231482,0.08569139018518518,0.07686952329282408,0.07020045325231482,0.07325519637731481,0.08119931605324075,0.004474646327740492,0.08569139018518518
13,172,199,81,0.06659233633067228,234.0,0.06046353394675925,0.07373119444444444,0.06626025084490741,0.06046353394675925,0.06318455216435186,0.06960727825231482,0.0038643659042408734,0.07373119444444444
13,173,199,81,0.05077433881488242,137.0,0.017872243645833334,0.08488631114583334,0.07006531461805555,0.017872243645833334,0.019603680879629628,0.07663863378472223,0.028844054564542494,0.08488631114583334
13,191,199,81,1.1452237560030865,3.0,0.8141271602314815,1.3775887176157406,1.2439553901620373,0.8141271602314815,0.8141271602314815,1.3775887176157406,0.2944200797334424,1.3775887176157406
13,247,199,81,1.1439650531530883,82.0,0.0,3.0477213629050923,0.9878673666782407,0.0,0.7427727800578703,1.3213200610532407,0.6693277715171239,1.5602403099537037
13,116,202,81,1.6669602605652398,98.0,0.0,6.610121877476853,1.3263008592534722,0.0,0.853309684351852,2.0017605717708338,1.205053518016028,3.6353565193634263
13,142,202,81,2.8544388431828702,2.0,0.8563263562731481,4.852551330092592,2.8544388431828702,0.8563263562731481,0.8563263562731481,4.852551330092592,2.8257577781347623,4.852551330092592
13,173,202,81,0.0758564563454861,4.0,0.02727093869212963,0.1750633682986111,0.05054575919560185,0.02727093869212963,0.027818729299768516,0.1238941833912037,0.06944461581277561,0.1750633682986111
13,177,202,81,0.08131501798887883,138.0,0.08172480775462963,0.1049848457523148,0.08901252947337962,0.029559025046296292,0.0832232513425926,0.09437988769675926,0.020670460228200693,0.1049848457523148
13,179,202,81,0.047907132827724956,596.0,0.036544310636574075,0.08192421401620371,0.046887173466435186,0.036544310636574075,0.044003806967592596,0.05020699183449074,0.005902528222352427,0.059475697604166676
13,247,202,81,1.1172190689641202,2.0,0.8146883181018518,1.4197498198263887,1.1172190689641202,0.8146883181018518,0.8146883181018518,1.4197498198263887,0.4278430909043362,1.4197498198263887
13,273,202,81,0.053721667236414646,694.0,0.040525868530092594,0.12262136141203704,0.046095625098379625,0.040525868530092594,0.043412139976851845,0.04915502068287037,0.018939344401607824,0.05540239809027778
13,297,202,81,0.719910949515818,66.0,0.3324255991782407,2.0244478950231484,0.389350444068287,0.32122390775462967,0.3705593487962963,0.3986038688425926,0.6682602177080195,0.4019936324305555
14,62,236,81,0.2159156962252607,531.0,0.047831586736111105,1.1195536630671297,0.1630480977777778,0.047831586736111105,0.09300809751157407,0.2825756246296296,0.16708610339025817,0.5617822755208334
14,88,236,81,0.06121556073250333,222.0,0.05553133016203703,0.0678400769212963,0.060976566608796294,0.05553133016203703,0.057884960451388884,0.06445687291666666,0.0036899957436967654,0.0678400769212963
14,172,236,81,0.052403039040032684,221.0,0.047838166944444434,0.05838125366898148,0.05184685883101852,0.047838166944444434,0.04977550362268519,0.055081522129629634,0.0029607778415708377,0.05838125366898148
14,173,236,81,0.038341215481224274,135.0,0.014099744305555557,0.06709523633101852,0.055173911435185186,0.014099744305555557,0.015210944803240742,0.06025442157407407,0.02264747924974242,0.06709523633101852
14,191,236,81,2.2782864502199076,3.0,1.6037600274074073,3.3956450688310187,1.8354542544212966,1.6037600274074073,1.6037600274074073,3.3956450688310187,0.9745708109964554,3.3956450688310187
14,247,236,81,1.6787775325812944,84.0,0.0,3.588325110706018,1.4992114817418982,0.0,1.047559603622685,1.840222556591435,0.9446007263599248,2.8299343352083333
15,126,96,81,1.057432205180071,86.0,0.0,1.8019653519212964,1.0359211728530093,0.0,0.843914994988426,1.4198758949421295,0.44273446091019825,1.8019653519212964
15,142,96,81,0.050668180303556395,22.0,0.039322590428240746,0.06879880719907407,0.04704909262152779,0.039322590428240746,0.04252056420138889,0.059073400879629624,0.009817306085442873,0.06879880719907407
15,171,96,81,2.1762711813888886,2.0,2.175522989189815,2.177019373587963,2.1762711813888886,2.175522989189815,2.175522989189815,2.177019373587963,0.0010581035561483246,2.177019373587963
15,176,96,81,0.060534623822700875,1180.0,0.0481052303587963,0.0906025821412037,0.060342153871527776,0.03492675193287037,0.05721074997106482,0.0636688258912037,0.0050442475410077394,0.07318600195601853
