5,38,2,24,80.41361111137601,29.0
5,38,4,24,282.47572222219566,59.0
5,38,3,77,116.63302777846651,80.0
5,38,0,109,1166.4471111113496,31.0
5,38,0,24,685.671444444259,67.0
5,38,3,24,25.84302777780427,12.0
5,38,4,109,5.0,1.0
5,38,1,24,28.98077777716848,18.0
5,38,4,78,42.636277778016186,26.0
5,38,0,91,93.42166666666667,1.0
5,38,1,36,71.44383333285649,41.0
5,38,0,78,3.612000000079473,2.0
5,59,4,36,4.732638888888888,1.0
5,59,3,77,112.14363888833257,77.0
5,59,0,109,1334.1754722219046,32.0
5,59,0,24,610.9501944441266,56.0
5,59,4,109,5.0,1.0
5,59,0,91,10.325583333306842,1.0
5,59,3,24,44.839555555317126,23.0
5,59,1,24,22.231416666772628,13.0
5,59,0,78,23.473583333359826,8.0
5,59,4,24,247.6283888898956,55.0
5,59,0,77,27.650694444444447,1.0
5,59,1,36,83.87780555552905,48.0
5,59,4,78,40.12958333346579,21.0
5,59,2,24,94.2808611113495,34.0
5,89,1,36,50.250777777565844,29.0
5,89,2,24,48.530194444523914,18.0
5,89,4,78,20.774499999947018,13.0
5,89,0,109,550.2171666665871,15.0
5,89,0,24,351.30441666669327,33.0
5,89,1,24,15.488305555582047,9.0
5,89,0,91,29.421305555635026,1.0
5,89,0,78,3.6049444444974266,2.0
5,89,3,77,76.98627777748636,53.0
5,89,4,24,198.20541666679915,43.0
5,89,3,24,7.032222222354678,3.0
6,89,0,91,905.154444444047,16.0
6,89,2,24,24.77619444462988,9.0
6,89,0,109,21.47966666671965,1.0
6,89,3,77,24.98991666687859,16.0
6,89,1,36,38.73847222195731,21.0
6,89,0,78,1.918888888888889,1.0
6,89,4,24,90.9913333331214,21.0
6,89,4,77,12.97280555566152,8.0
6,89,3,36,2.047638888888889,1.0
6,89,0,24,279.8387222222487,23.0
6,89,2,77,5.2074166666136845,3.0
6,89,3,24,7.777694444523918,4.0
6,89,1,24,3.537722222275204,2.0
7,38,4,24,250.6934166669846,55.0
7,38,0,24,989.3182499998143,84.0
7,38,3,84,467.0637222225135,408.0
7,38,3,24,21.81669444455041,11.0
7,38,2,82,3.458277777698305,1.0
7,38,3,119,425.91541666626944,365.0
7,38,2,109,3.566527777777778,1.0
7,38,2,24,64.56694444470935,23.0
7,38,2,84,54.76747222264607,36.0
7,38,2,119,36.19786111103165,18.0
7,38,3,36,8.157361111111111,4.0
7,38,3,82,62.28108333335982,27.0
7,38,3,77,98.21036111076674,63.0
7,38,0,78,57.82644444452391,19.0
7,38,4,82,46.037888888650464,19.0
7,38,1,119,98.57269444492125,88.0
7,38,2,77,36.88394444465637,18.0
7,38,1,36,130.63533333341277,71.0
7,38,4,77,10.738527777724794,1.0
7,38,0,91,66.22386111100515,2.0
7,38,0,77,8.570499999920527,1.0
