-100,-100,-100,,24.132161910407316,95494.73307318776,175.0
15,-100,-100,,24.375,24.375000000000004,8.0
16,-100,-100,,18.125,18.125,12.0
17,-100,-100,,20.625,20.625,6.0
18,-100,-100,,13.125,13.125,9.0
19,-100,-100,,13.125,13.125,13.0
20,-100,-100,,7.5,7.5,7.0
21,-100,-100,,36.25,36.25000000000001,14.0
22,-100,-100,,21.25,19.47249521122719,12.0
22,0,-100,,21.25,1.9695875426240232,1.0
22,0,4177,,21.25,1.9695875426240232,1.0
22,4,-100,,21.25,2.3503941306848612,1.0
22,4,4182,,21.25,2.3503941306848612,1.0
22,5,-100,,21.25,0.8286573555193828,1.0
22,5,10,,21.25,0.8286573555193828,1.0
22,5,10,2.3880096E9,21.25,0.8286573555193828,1.0
22,4144,-100,,21.25,1.424430253911301,1.0
22,4144,4145,,21.25,1.424430253911301,1.0
22,4153,-100,,21.25,2.153559662259737,1.0
22,4153,4187,,21.25,2.153559662259737,1.0
22,4166,-100,,21.25,1.641559441310512,1.0
22,4166,4212,,21.25,1.641559441310512,1.0
22,4168,-100,,21.25,1.2115749756510328,1.0
22,4168,4149,,21.25,1.2115749756510328,1.0
22,4171,-100,,21.25,2.1016619514857315,1.0
22,4171,4196,,21.25,2.1016619514857315,1.0
22,4194,-100,,21.25,1.3358899393519739,1.0
22,4194,7,,21.25,1.3358899393519739,1.0
22,4197,-100,,21.25,0.9488474332534278,1.0
22,4197,4142,,21.25,0.9488474332534278,1.0
22,4205,-100,,21.25,1.9447481278174297,1.0
22,4205,2,,21.25,1.9447481278174297,1.0
22,4206,-100,,21.25,1.5615843973577759,1.0
22,4206,4201,,21.25,1.5615843973577759,1.0
23,-100,-100,,32.5,32.50000000000001,9.0
24,-100,-100,,30.0,30.000000000000004,3.0
25,-100,-100,,10.625,10.625000000000002,10.0
25,4,-100,,10.625,0.6561453010510132,1.0
25,4,4182,,10.625,0.6561453010510132,1.0
25,11,-100,,10.625,0.9313999242936672,1.0
25,11,4169,,10.625,0.9313999242936672,1.0
25,12,-100,,10.625,1.1961227185514858,1.0
25,12,4208,,10.625,1.1961227185514858,1.0
25,4144,-100,,10.625,1.5217921104726502,1.0
25,4144,4145,,10.625,1.5217921104726502,1.0
25,4166,-100,,10.625,0.8879961385107238,1.0
25,4166,4212,,10.625,0.8879961385107238,1.0
25,4186,-100,,10.625,1.4460317597301948,1.0
25,4186,4165,,10.625,1.4460317597301948,1.0
25,4188,-100,,10.625,1.405372357571928,1.0
25,4188,14,,10.625,1.405372357571928,1.0
25,4197,-100,,10.625,0.5957165834388876,1.0
25,4197,4142,,10.625,0.5957165834388876,1.0
25,4200,-100,,10.625,0.8754387473242435,1.0
25,4200,4150,,10.625,0.8754387473242435,1.0
25,4204,-100,,10.625,1.1089843590552075,1.0
25,4204,4170,,10.625,1.1089843590552075,1.0
26,-100,-100,,19.375,19.375,4.0
27,-100,-100,,38.125,38.12500000000001,7.0
28,-100,-100,,13.125,13.125,3.0
29,-100,-100,,36.875,36.875,9.0
30,-100,-100,,50.0,50.0,10.0
31,-100,-100,,10.0,9.022116649768876,6.0
32,-100,-100,,0.0,0.0,12.0
33,-100,-100,,27.5,23.604043179233223,5.0
34,-100,-100,,10.0,10.0,10.0
35,-100,-100,,15.0,15.0,2.0
36,-100,-100,,18.125,18.125,12.0
37,-100,-100,,15.625,15.625,4.0
38,-100,-100,,20.0,19.999999999999996,11.0
39,-100,-100,,16.875,13.557895580533952,4.0
40,-100,-100,,44.375,40.34015725029575,14.0
41,-100,-100,,16.875,16.874999999999996,9.0
42,-100,-100,,30.625,30.625000000000004,5.0
43,-100,-100,,33.75,33.75,8.0
44,-100,-100,,28.75,28.75,8.0
45,-100,-100,,43.125,39.576616350260736,12.0
46,-100,-100,,17.5,14.697883692354708,4.0
47,-100,-100,,28.0,28.0,1.0
48,-100,-100,,5.25,5.25,2.0
49,-100,-100,,-3.5,-3.4999999999999996,1.0
50,-100,-100,,25.375,25.375,2.0
51,-100,-100,,-4.375,-4.375,2.0
52,-100,-100,,10.5,10.500000000000005,23.0
53,-100,-100,,0.875,0.875,14.0
54,-100,-100,,26.25,26.249999999999996,15.0
55,-100,-100,,29.750000000000004,29.75,16.0
56,-100,-100,,29.750000000000004,29.75,25.0
57,-100,-100,,3.5,3.2961899080526202,16.0
58,-100,-100,,27.125,27.124999999999996,9.0
59,-100,-100,,34.125,34.125,14.0
60,-100,-100,,18.375,18.375000000000004,11.0
61,-100,-100,,17.5,17.5,16.0
62,-100,-100,,10.0,10.0,6.0
63,-100,-100,,7.5,7.499999999999998,11.0
64,-100,-100,,9.5,7.971991205438449,31.0
65,-100,-100,,8.25,8.25,11.0
66,-100,-100,,-1.25,-1.2499999999999998,7.0
67,-100,-100,,0.25,0.24999999999999997,8.0
68,-100,-100,,6.25,6.250000000000003,8.0
69,-100,-100,,7.249999999999998,7.25,3.0
70,-100,-100,,8.0,8.0,15.0
71,-100,-100,,4.5,4.499999999999999,7.0
72,-100,-100,,0.75,0.75,5.0
73,-100,-100,,-1.25,-1.2499999999999996,5.0
74,-100,-100,,6.5,6.5,9.0
75,-100,-100,,5.75,5.750000000000001,8.0
76,-100,-100,,6.25,6.25,8.0
77,-100,-100,,35.0,35.0,20.0
78,-100,-100,,35.0,32.59508157909165,23.0
79,-100,-100,,18.75,18.750000000000007,11.0
80,-100,-100,,22.5,22.5,19.0
81,-100,-100,,2.5,1.9303294975154353,9.0
82,-100,-100,,52.5,42.86591260921788,27.0
83,-100,-100,,37.5,37.5,11.0
84,-100,-100,,36.25,36.25,12.0
85,-100,-100,,6.25,6.250000000000001,10.0
86,-100,-100,,30.0,29.999999999999996,7.0
87,-100,-100,,27.5,26.168347380355883,19.0
88,-100,-100,,38.75,38.75,6.0
89,-100,-100,,27.5,27.499999999999996,7.0
90,-100,-100,,19.5,19.5,2.0
91,-100,-100,,18.75,18.75,4.0
92,-100,-100,,24.75,24.75,4.0
93,-100,-100,,17.25,17.25,2.0
94,-100,-100,,12.0,5.751861736960393,3.0
95,-100,-100,,21.75,21.75,2.0
96,-100,-100,,20.25,20.250000000000004,3.0
97,-100,-100,,21.75,21.75,3.0
98,-100,-100,,17.25,17.25,1.0
99,-100,-100,,23.25,23.25,5.0
100,-100,-100,,24.0,24.0,2.0
101,-100,-100,,15.0,8.07085350025252,9.0
102,-100,-100,,30.75,10.357408640182268,3.0
103,-100,-100,,15.0,8.539242897912672,8.0
104,-100,-100,,17.25,8.752962630004234,4.0
105,-100,-100,,24.75,16.50253216235582,4.0
106,-100,-100,,4.5,2.9215362288786646,2.0
107,-100,-100,,21.000000000000004,21.000000000000004,3.0
108,-100,-100,,15.0,15.0,4.0
109,-100,-100,,10.5,10.500000000000002,14.0
110,-100,-100,,9.0,9.0,9.0
111,-100,-100,,10.0,10.0,12.0
112,-100,-100,,13.0,13.0,4.0
113,-100,-100,,17.0,17.0,11.0
114,-100,-100,,16.0,16.000000000000004,4.0
