2.36952E9,11,13,3,2.3696064E9,.
2.36952E9,11,13,14,2.3696244E9,5.0
2.36952E9,11,13,8,2.36963718E9,-9.081888888884393E-5
2.36952E9,11,13,14,2.36964216E9,9.818638888914322E-5
2.36952E9,11,13,8,2.36964702E9,-2.1659166666632146E-5
2.36952E9,11,13,14,2.3696523E9,1.1824249999992098E-4
2.36952E9,11,13,8,2.3696595E9,-1.8649305555551443E-4
2.36952E9,11,13,14,2.36966412E9,1.3038750000005095E-4
2.36952E9,11,13,8,2.36966898E9,-1.7100388888913187E-4
2.36952E9,11,13,14,2.36967408E9,6.578277777768982E-5
2.36952E9,11,13,8,2.369679E9,1.5703916666676143E-4
2.36952E9,11,13,14,2.3696835E9,-6.273972222192725E-5
2.36952E9,11,13,8,2.3696916E9,-1.3217222222472458E-5
2.36952E9,11,13,14,2.36969652E9,3.0297777777743562E-5
2.36952E9,11,13,8,2.36970618E9,-9.50416666665177E-5
2.36952E9,11,13,14,2.36971098E9,1.0168111111119593E-4
2.36952E9,11,13,8,2.36971818E9,3.0847222221019877E-6
2.36952E9,11,13,14,2.36972358E9,-6.895805555551249E-5
2.36952E9,11,13,8,2.36972958E9,3.069666666655202E-5
2.36952E9,11,13,14,2.36973462E9,1.9739722222356093E-5
2.36952E9,11,13,8,2.36974974E9,-1.289191666673517E-4
2.36952E9,11,13,14,2.36975454E9,1.4909305555566021E-4
2.36952E9,11,13,8,2.36976468E9,-1.9115277777759232E-4
2.36952E9,11,13,14,2.36976948E9,-1.224361111074046E-5
2.36952E9,11,13,8,2.36978004E9,1.9368944444408953E-4
2.36952E9,11,13,14,2.36978454E9,-5.566111111132699E-5
2.36952E9,11,13,8,2.36978982E9,7.59555555553959E-5
2.36952E9,11,13,14,2.3697948E9,-1.5908944444409379E-4
2.36952E9,11,13,8,2.3698071E9,-7.534444444345922E-6
2.36952E9,11,13,14,2.3698119E9,1.6186277777774372E-4
2.36952E9,11,13,14,2.36983734E9,1.3422350283333335
2.36952E9,11,13,8,2.36985312E9,-2.2525833333730816E-5
2.36952E9,11,13,14,2.36985756E9,-1.2024000000021573E-4
2.36952E9,11,13,8,2.36986272E9,1.0821583333342488E-4
2.36952E9,11,13,14,2.36986806E9,8.253416666659241E-5
2.36952E9,11,13,8,2.36987316E9,-2.484083333320619E-5
2.36952E9,11,13,3,2.3698782E9,-5.0826666666559106E-5
2.36952E9,11,13,9,2.37005718E9,-6.781671765277778
2.36952E9,11,13,8,2.37006066E9,-5.0960833333335565E-5
2.36952E9,11,13,14,2.37006684E9,3.397611111122245E-5
2.36952E9,11,13,8,2.37007854E9,-1.121447222223182E-4
2.36952E9,11,13,14,2.37008382E9,1.3298777777781545E-4
2.36952E9,11,13,8,2.3700897E9,-1.5461750000023144E-4
2.36952E9,11,13,14,2.37009432E9,9.329611111130731E-5
2.36952E9,11,13,8,2.37010164E9,-1.6209972222203106E-4
2.36952E9,11,13,14,2.37010614E9,9.104416666660953E-5
2.36952E9,11,13,8,2.37011292E9,-7.194944444455231E-5
2.36952E9,11,13,14,2.37011814E9,1.0315583333375677E-4
2.36952E9,11,13,8,2.3701266E9,8.74722222219404E-5
2.36952E9,11,13,14,2.37013146E9,-2.0021666666369953E-5
2.36952E9,11,13,8,2.37013896E9,-1.1755138888869254E-4
2.36952E9,11,13,14,2.37014358E9,-5.9398611111038946E-5
2.36952E9,11,13,8,2.37015E9,5.1296666666589275E-5
2.36952E9,11,13,14,2.3701551E9,-1.2165277777587136E-5
2.36952E9,11,13,8,2.37017502E9,3.527222220967019E-6
2.36952E9,11,13,14,2.37017964E9,1.0047972222215762E-4
2.36952E9,11,13,8,2.37018672E9,-7.462583333306405E-5
2.36952E9,11,13,14,2.37019194E9,3.8291388888778144E-5
2.36952E9,11,13,8,2.3701971E9,-1.2548166666648264E-4
2.36952E9,11,13,14,2.37020178E9,5.756222222230711E-5
2.36952E9,11,13,8,2.37020754E9,-4.528277777771095E-5
2.36952E9,11,13,14,2.37021252E9,-2.9587500000261002E-5
2.36952E9,11,13,8,2.37021936E9,4.196055555572009E-5
2.36952E9,11,13,14,2.37022392E9,-1.8986666666886975E-5
2.36952E9,11,13,8,2.37022932E9,1.7365444444439326E-4
2.36952E9,11,13,14,2.3702346E9,-1.5368333333265483E-5
2.36952E9,11,13,8,2.37024108E9,2.074055555567611E-5
2.36952E9,11,13,14,2.37024624E9,-6.548333333356027E-6
2.36952E9,11,13,8,2.3702517E9,7.668666666660329E-5
2.36952E9,11,13,14,2.37025638E9,-5.6765000000069676E-5
2.36952E9,11,13,8,2.37028056E9,7.376666666836229E-6
2.36952E9,11,13,14,2.37028512E9,-1.9357138888898007E-4
2.36952E9,11,13,8,2.3702916E9,3.7346388888748194E-5
2.36952E9,11,13,14,2.37029664E9,4.157833333362504E-5
2.36952E9,11,13,8,2.3703105E9,-1.4552777777954162E-5
2.36952E9,11,13,3,2.37031572E9,2.0144444444314402E-5
2.36952E9,11,13,7,2.3706612E9,5.0000196502777925
2.36952E9,11,13,9,2.37066582E9,-8.330277777801598E-6
2.36952E9,11,13,5,2.37067104E9,2.4226111111191884E-5
2.36952E9,11,13,14,2.37068406E9,1.0907888888844752E-4
2.36952E9,11,13,8,2.37087372E9,-1.3774638888719437E-4
2.36952E9,11,13,9,2.3708787E9,-6.443055555749311E-6
2.36952E9,11,13,7,2.3708838E9,1.2043583333332109E-4
2.36952E9,11,13,9,2.37100854E9,33.16708732194444
2.36952E9,11,13,8,2.37101196E9,2.7609166666664464E-5
2.36952E9,11,13,14,2.3710176E9,-3.1802777775702396E-6
2.36952E9,11,13,8,2.3710239E9,6.8294444446337366E-6
2.36952E9,11,13,14,2.37102876E9,7.906694444437257E-5
2.36952E9,11,13,8,2.37103488E9,4.87433333336007E-5
2.36952E9,11,13,14,2.3710401E9,-1.3790722222206675E-4
2.36952E9,11,13,8,2.37105468E9,9.289138888846082E-5
2.36952E9,11,13,14,2.37105984E9,-7.95555555543892E-6
2.36952E9,11,13,8,2.37106656E9,-8.633722222239903E-5
2.36952E9,11,13,14,2.37107196E9,-7.18688888889929E-5
2.36952E9,11,13,8,2.37108246E9,1.0330694444382615E-4
2.36952E9,11,13,14,2.37108714E9,6.917277777773734E-5
2.36952E9,11,13,8,2.37110244E9,1.747138888852362E-5
2.36952E9,11,13,14,2.37110724E9,-6.002222222356579E-6
2.36952E9,11,13,8,2.37111264E9,-3.046777777804266E-5
2.36952E9,11,13,14,2.37111738E9,-4.357666666665594E-5
2.36952E9,11,13,8,2.371122E9,-4.881194444461556E-5
2.36952E9,11,13,14,2.3711265E9,6.483805555568267E-5
2.36952E9,11,13,8,2.37113844E9,2.3879722222286404E-5
2.36952E9,11,13,14,2.37114378E9,-1.396525000001425E-4
2.36952E9,11,13,8,2.37115164E9,5.455277777777212E-5
2.36952E9,11,13,14,2.37115656E9,-3.1661111110636853E-6
2.36952E9,11,13,8,2.37116178E9,-9.883333333959854E-7
2.36952E9,11,13,14,2.37116688E9,-9.845944444464294E-5
2.36952E9,11,13,8,2.37117318E9,4.7237499999797095E-5
2.36952E9,11,13,14,2.37117762E9,1.8599527777785063E-4
2.36952E9,11,13,8,2.37120492E9,-1.6728444444424895E-4
2.36952E9,11,13,14,2.37120984E9,1.0324166666664247E-4
2.36952E9,11,13,8,2.37121638E9,-1.786030555557261E-4
2.36952E9,11,13,14,2.37122166E9,1.1124388888883452E-4
2.36952E9,11,13,8,2.37122904E9,7.041861111156678E-5
2.36952E9,11,13,14,2.37123414E9,-1.965527777803011E-5
2.36952E9,11,13,8,2.37123876E9,-1.40442777777805E-4
2.36952E9,11,13,14,2.37124392E9,7.623638888887285E-5
2.36952E9,11,13,8,2.37125118E9,-6.703361111171091E-5
2.36952E9,11,13,14,2.37125652E9,-4.152722222228178E-5
2.36952E9,11,13,8,2.37126162E9,8.863694444438686E-5
2.36952E9,11,13,3,2.3712666E9,1.1962750000016342E-4
2.36952E9,11,13,9,2.3714388E9,4.981480351944441
2.36952E9,11,13,8,2.37144258E9,-5.924055555550645E-5
2.36952E9,11,13,14,2.37144768E9,-4.680111111121654E-5
2.36952E9,11,13,8,2.3714577E9,1.701527777786538E-5
2.36952E9,11,13,14,2.3714625E9,1.956091666663884E-4
2.36952E9,11,13,8,2.37146784E9,7.236944444377613E-6
2.36952E9,11,13,14,2.37147276E9,-1.4483222222216874E-4
2.36952E9,11,13,8,2.37149406E9,-9.484777777757358E-5
2.36952E9,11,13,14,2.37149868E9,9.955694444441221E-5
2.36952E9,11,13,8,2.37150558E9,3.300583333332163E-5
2.36952E9,11,13,14,2.37151104E9,1.8521666666604375E-5
2.36952E9,11,13,8,2.37151794E9,4.5059722222129395E-5
2.36952E9,11,13,14,2.37152286E9,-1.7797527777796418E-4
2.36952E9,11,13,8,2.37152994E9,-1.1424999999398722E-6
2.36952E9,11,13,14,2.3715351E9,2.3454888888907455E-4
2.36952E9,11,13,8,2.3715432E9,-1.319555555578944E-5
2.36952E9,11,13,14,2.37154866E9,-2.047277777794676E-5
2.36952E9,11,13,8,2.37155532E9,-2.0123166666685677E-4
2.36952E9,11,13,14,2.37156E9,-2.169138888885591E-5
2.36952E9,11,13,8,2.37156684E9,1.3319972222225474E-4
2.36952E9,11,13,14,2.371572E9,1.1872694444470255E-4
2.36952E9,11,13,8,2.37158148E9,-1.2788361111182311E-4
2.36952E9,11,13,14,2.37158694E9,-1.0115694444423617E-4
2.36952E9,11,13,8,2.37160296E9,8.12272222230348E-5
2.36952E9,11,13,14,2.37160824E9,1.2901083333338725E-4
2.36952E9,11,13,8,2.3716251E9,-1.055552777788904E-4
2.36952E9,11,13,14,2.37163002E9,-6.536166666637477E-5
2.36952E9,11,13,8,2.37163746E9,1.9245333333284265E-4
2.36952E9,11,13,14,2.37164322E9,-4.149694444466334E-5
2.36952E9,11,13,8,2.3716599E9,-1.8126250000083388E-4
2.36952E9,11,13,14,2.37166512E9,3.4183055555470077E-5
2.36952E9,11,13,8,2.37169344E9,1.1252222222246644E-4
2.36952E9,11,13,3,2.37169848E9,-1.1056111111096278E-4
2.36952E9,11,13,14,2.37187206E9,-6.640214946666667
2.36952E9,11,13,8,2.37188796E9,3.3233611111960215E-5
2.36952E9,11,13,14,2.37189288E9,6.57091666664833E-5
2.36952E9,11,13,8,2.37191394E9,1.5338805555575874E-4
2.36952E9,11,13,14,2.37191856E9,-2.332947222223325E-4
2.36952E9,11,13,8,2.37192426E9,1.7359805555527963E-4
2.36952E9,11,13,14,2.37192954E9,-8.765555555556581E-5
2.36952E9,11,13,8,2.37193566E9,9.36188888887024E-5
2.3719392E9,11,13,14,2.37194028E9,.
2.3719392E9,11,13,8,2.37194724E9,-8.720444444421105E-5
2.3719392E9,11,13,14,2.37195204E9,1.0260861111133224E-4
2.3719392E9,11,13,8,2.3719596E9,9.52836111109967E-5
2.3719392E9,11,13,14,2.37196434E9,-1.2141249999975123E-4
2.3719392E9,11,13,8,2.37197322E9,-3.3300000000124896E-5
2.3719392E9,11,13,14,2.37197814E9,-1.0307777777995852E-5
2.3719392E9,11,13,8,2.37198546E9,1.8479638888901917E-4
2.3719392E9,11,13,14,2.37199044E9,-1.7104722222605062E-5
2.3719392E9,11,13,8,2.37199848E9,-9.91958333336207E-5
2.3719392E9,11,13,14,2.37200334E9,-8.149499999987597E-5
2.3719392E9,11,13,8,2.37201036E9,1.872108333333955E-4
2.3719392E9,11,13,14,2.37201498E9,-6.664277777779226E-5
2.3719392E9,11,13,8,2.37201978E9,-4.835361111132919E-5
2.3719392E9,11,13,14,2.37202434E9,-1.9229166666745456E-5
2.3719392E9,11,13,8,2.37203178E9,7.987999999992113E-5
2.3719392E9,11,13,14,2.37203658E9,-1.292311111109612E-4
2.3719392E9,11,13,8,2.37204198E9,-2.867805555539782E-5
2.3719392E9,11,13,14,2.37204666E9,1.977627777776103E-4
2.3719392E9,11,13,8,2.37205146E9,-8.489444444448324E-5
2.3719392E9,11,13,14,2.37205596E9,6.552277777771565E-5
2.3719392E9,11,13,8,2.37206094E9,2.6397222222307448E-5
2.3719392E9,11,13,14,2.37206622E9,-6.163638888900813E-5
2.3719392E9,11,13,8,2.3720733E9,-1.010458333334796E-4
2.3719392E9,11,13,14,2.37207792E9,2.6550000000069574E-5
2.3719392E9,11,13,8,2.37209226E9,1.1807166666688573E-4
2.3719392E9,11,13,14,2.37209688E9,-1.0056388888735057E-5
2.3719392E9,11,13,8,2.37210156E9,-1.0359694444450618E-4
2.3719392E9,11,13,14,2.37210654E9,2.3369722222055245E-5
2.3719392E9,11,13,8,2.372112E9,1.265222222257556E-5
2.3719392E9,11,13,14,2.37211644E9,6.979472222234939E-5
2.3719392E9,11,13,8,2.37212178E9,1.0073055555670507E-5
2.3719392E9,11,13,9,2.37212688E9,-2.049850000001019E-4
2.3719392E9,11,13,3,2.37213186E9,2.144313888889915E-4
2.3719392E9,11,13,14,2.37247602E9,-2.0399749999455707E-4
2.3719392E9,11,13,8,2.37248826E9,7.169277777796523E-5
2.3719392E9,11,13,14,2.37249366E9,6.454250000009765E-5
2.3719392E9,11,13,8,2.37250176E9,-1.751580555553467E-4
2.3719392E9,11,13,14,2.37250662E9,1.8819055555541198E-4
2.3719392E9,11,13,8,2.3725125E9,-1.317997222223255E-4
2.3719392E9,11,13,14,2.37251784E9,7.631583333322922E-5
2.3719392E9,11,13,8,2.3725275E9,8.143888889478035E-6
2.3719392E9,11,13,14,2.37253254E9,1.1368805555544981E-4
2.3719392E9,11,13,8,2.37254088E9,-1.2914361111082684E-4
2.3719392E9,11,13,14,2.37254574E9,4.9237499999854606E-5
2.3719392E9,11,13,8,2.37255336E9,-7.857777777786623E-5
2.3719392E9,11,13,14,2.37255786E9,-7.671805555520272E-5
2.3719392E9,11,13,8,2.37256746E9,4.187861111049074E-5
2.3719392E9,11,13,14,2.37257238E9,1.9930083333341564E-4
2.3719392E9,11,13,8,2.37258024E9,-2.449255555552199E-4
2.3719392E9,11,13,14,2.37258528E9,2.3401166666658924E-4
2.3719392E9,11,13,8,2.37260136E9,-2.1541361111143686E-4
2.3719392E9,11,13,14,2.37260616E9,2.297833333342325E-5
2.3719392E9,11,13,8,2.37262938E9,1.0466361111216571E-4
2.3719392E9,11,13,14,2.3726343E9,-1.281500000027691E-5
2.3719392E9,11,13,8,2.37263976E9,-3.366916666647235E-5
2.3719392E9,11,13,14,2.37264426E9,1.49605555554988E-5
2.3719392E9,11,13,8,2.37265332E9,1.0543333333323801E-4
2.3719392E9,11,13,14,2.37265812E9,-5.36344444443948E-5
2.3719392E9,11,13,8,2.37266646E9,-8.267500000158634E-6
2.3719392E9,11,13,14,2.37267162E9,-1.4887055555568018E-4
2.3719392E9,11,13,8,2.37267906E9,3.0523888888911443E-5
2.3719392E9,11,13,14,2.3726844E9,-4.588527777782403E-5
2.3719392E9,11,13,8,2.37269352E9,4.223638888900538E-5
2.3719392E9,11,13,14,2.37269832E9,-4.2685833333333534E-5
2.3719392E9,11,13,8,2.37270846E9,6.538694444468973E-5
2.3719392E9,11,13,14,2.37271338E9,1.6756833333331222E-4
2.3719392E9,11,13,8,2.37272094E9,-3.433611111081092E-5
2.3719392E9,11,13,8,2.3727309E9,1.4321850905555562
2.3719392E9,11,13,3,2.37273612E9,-4.4085833333484814E-5
2.3719392E9,11,13,4,2.37282252E9,-6.657687126944445
2.3719392E9,11,13,8,2.37283056E9,-7.015666666676523E-5
2.3719392E9,11,13,14,2.37283368E9,1.7049472222219197E-4
2.3719392E9,11,13,8,2.37284718E9,-8.930444444432695E-5
2.3719392E9,11,13,14,2.37285216E9,8.719666666667791E-5
2.3719392E9,11,13,8,2.37285834E9,1.9630833333561526E-5
2.3719392E9,11,13,14,2.3728647E9,-5.985833333443935E-6
2.3719392E9,11,13,8,2.37286986E9,-3.89583333335608E-5
2.3719392E9,11,13,14,2.37287478E9,-1.0730833333472134E-5
2.3719392E9,11,13,8,2.37288348E9,9.197166666741197E-5
2.3719392E9,11,13,14,2.37288798E9,-9.657111111116556E-5
2.3719392E9,11,13,8,2.37290214E9,-1.2703972222238846E-4
2.3719392E9,11,13,14,2.37290784E9,9.798333333344011E-5
2.3719392E9,11,13,8,2.37291324E9,-1.450758333334523E-4
2.3719392E9,11,13,14,2.37291852E9,1.241652777779212E-4
2.3719392E9,11,13,8,2.3729259E9,6.53777777777087E-5
2.3719392E9,11,13,14,2.37293118E9,-1.315141666666797E-4
2.3719392E9,11,13,8,2.37293886E9,1.6994166666783883E-5
2.3719392E9,11,13,14,2.37294396E9,1.916186111112772E-4
2.3719392E9,11,13,8,2.37295038E9,-2.101761111112932E-4
2.3719392E9,11,13,14,2.37295554E9,5.1858055555520366E-5
2.3719392E9,11,13,8,2.37296268E9,-4.9316666666410214E-5
2.3719392E9,11,13,14,2.37296784E9,1.120222222221745E-4
2.3719392E9,11,13,8,2.37298518E9,-1.1401916666553547E-4
2.3719392E9,11,13,14,2.37299016E9,3.447499999698067E-6
2.3719392E9,11,13,8,2.37299508E9,-3.3518611111116314E-5
2.3719392E9,11,13,14,2.3729997E9,2.214166666680839E-6
2.3719392E9,11,13,8,2.37300432E9,1.9881944444355426E-5
2.3719392E9,11,13,14,2.37300972E9,7.86880555556646E-5
2.3719392E9,11,13,8,2.37301668E9,-7.635194444466364E-5
2.3719392E9,11,13,14,2.3730216E9,1.4843944444442592E-4
2.3719392E9,11,13,8,2.37302844E9,5.133694444436898E-5
2.3719392E9,11,13,14,2.3730333E9,-9.518083333337479E-5
2.3719392E9,11,13,8,2.37304506E9,-3.130277777785295E-5
2.3719392E9,11,13,14,2.37304992E9,1.3433333334589292E-6
2.3719392E9,11,13,8,2.37306558E9,-2.2631388888250115E-5
2.3719392E9,11,13,14,2.37307008E9,-4.777083333351584E-5
2.3719392E9,11,13,8,2.37307584E9,5.4885277777749764E-5
2.3719392E9,11,13,3,2.3730804E9,3.2008333333388705E-5
2.3719392E9,11,13,7,2.3732532E9,4.947749152777774
2.3719392E9,11,13,9,2.37325884E9,-6.512472222230947E-5
2.3719392E9,11,13,5,2.3732634E9,1.5358694444467247E-4
2.3719392E9,11,13,14,2.373276E9,-7.690972222240688E-5
2.3719392E9,11,13,8,2.37346572E9,-6.481250000689442E-5
2.3719392E9,11,13,9,2.373471E9,1.2818861111130175E-4
2.3719392E9,11,13,7,2.3734764E9,4.6779722222334286E-5
2.3719392E9,11,13,3,2.37348162E9,-9.017694444435342E-5
2.3719392E9,11,13,14,2.37368562E9,-6.882531531388885
2.3719392E9,11,13,14,2.37371148E9,1.3039022188888891
2.3719392E9,11,13,8,2.3737251E9,2.0156916666680402E-4
2.3719392E9,11,13,14,2.37372966E9,-1.408694444442471E-4
