-100,-100,-100,15,.,.,0
-100,-100,-100,16,.,.,0
-100,-100,-100,17,.,.,0
135,-100,-100,15,.,.,0
135,-100,-100,16,.,.,0
135,-100,-100,17,.,.,0
118,-100,-100,15,.,.,0
118,-100,-100,16,.,.,0
118,-100,-100,17,.,.,0
117,-100,-100,15,.,.,0
117,-100,-100,16,.,.,0
117,-100,-100,17,.,.,0
135,12,-100,15,.,.,0
135,12,-100,16,.,.,0
135,12,-100,17,.,.,0
118,12,-100,15,.,.,0
118,12,-100,16,.,.,0
118,12,-100,17,.,.,0
117,12,-100,15,.,.,0
117,12,-100,16,.,.,0
117,12,-100,17,.,.,0
-100,12,-100,15,.,.,0
-100,12,-100,16,.,.,0
-100,12,-100,17,.,.,0
135,150,-100,15,.,.,0
135,150,-100,16,.,.,0
135,150,-100,17,.,.,0
118,150,-100,15,.,.,0
118,150,-100,16,.,.,0
118,150,-100,17,.,.,0
117,150,-100,15,.,.,0
117,150,-100,16,.,.,0
117,150,-100,17,.,.,0
-100,150,-100,15,.,.,0
-100,150,-100,16,.,.,0
-100,150,-100,17,.,.,0
117,-100,0,15,.,.,0
117,-100,0,16,.,.,0
117,-100,0,17,.,.,0
117,12,0,15,.,.,0
117,12,0,16,.,.,0
117,12,0,17,.,.,0
-100,12,0,15,.,.,0
-100,12,0,16,.,.,0
-100,12,0,17,.,.,0
117,150,0,15,.,.,0
117,150,0,16,.,.,0
117,150,0,17,.,.,0
-100,150,0,15,.,.,0
-100,150,0,16,.,.,0
-100,150,0,17,.,.,0
-100,-100,0,15,.,.,0
-100,-100,0,16,.,.,0
-100,-100,0,17,.,.,0
117,-100,1,15,.,.,0
117,-100,1,16,.,.,0
117,-100,1,17,.,.,0
117,12,1,15,.,.,0
117,12,1,16,.,.,0
117,12,1,17,.,.,0
-100,12,1,15,.,.,0
-100,12,1,16,.,.,0
-100,12,1,17,.,.,0
117,150,1,15,.,.,0
117,150,1,16,.,.,0
117,150,1,17,.,.,0
-100,150,1,15,.,.,0
-100,150,1,16,.,.,0
-100,150,1,17,.,.,0
-100,-100,1,15,.,.,0
-100,-100,1,16,.,.,0
-100,-100,1,17,.,.,0
118,-100,2,15,.,.,0
118,-100,2,16,.,.,0
118,-100,2,17,.,.,0
118,12,2,15,.,.,0
118,12,2,16,.,.,0
118,12,2,17,.,.,0
-100,12,2,15,.,.,0
-100,12,2,16,.,.,0
-100,12,2,17,.,.,0
118,150,2,15,.,.,0
118,150,2,16,.,.,0
118,150,2,17,.,.,0
-100,150,2,15,.,.,0
-100,150,2,16,.,.,0
-100,150,2,17,.,.,0
-100,-100,2,15,.,.,0
-100,-100,2,16,.,.,0
-100,-100,2,17,.,.,0
135,-100,3,15,.,.,0
135,-100,3,16,.,.,0
135,-100,3,17,.,.,0
118,-100,3,15,.,.,0
118,-100,3,16,.,.,0
118,-100,3,17,.,.,0
135,12,3,15,.,.,0
135,12,3,16,.,.,0
135,12,3,17,.,.,0
118,12,3,15,.,.,0
118,12,3,16,.,.,0
118,12,3,17,.,.,0
-100,12,3,15,.,.,0
-100,12,3,16,.,.,0
-100,12,3,17,.,.,0
135,150,3,15,.,.,0
135,150,3,16,.,.,0
135,150,3,17,.,.,0
118,150,3,15,.,.,0
118,150,3,16,.,.,0
118,150,3,17,.,.,0
-100,150,3,15,.,.,0
-100,150,3,16,.,.,0
-100,150,3,17,.,.,0
-100,-100,3,15,.,.,0
-100,-100,3,16,.,.,0
-100,-100,3,17,.,.,0
135,-100,4,15,.,.,0
135,-100,4,16,.,.,0
135,-100,4,17,.,.,0
118,-100,4,15,.,.,0
118,-100,4,16,.,.,0
118,-100,4,17,.,.,0
135,12,4,15,.,.,0
135,12,4,16,.,.,0
135,12,4,17,.,.,0
118,12,4,15,.,.,0
118,12,4,16,.,.,0
118,12,4,17,.,.,0
-100,12,4,15,.,.,0
-100,12,4,16,.,.,0
-100,12,4,17,.,.,0
135,150,4,15,.,.,0
135,150,4,16,.,.,0
135,150,4,17,.,.,0
118,150,4,15,.,.,0
118,150,4,16,.,.,0
118,150,4,17,.,.,0
-100,150,4,15,.,.,0
-100,150,4,16,.,.,0
-100,150,4,17,.,.,0
-100,-100,4,15,.,.,0
-100,-100,4,16,.,.,0
-100,-100,4,17,.,.,0
117,-100,5,15,.,.,0
117,-100,5,16,.,.,0
117,-100,5,17,.,.,0
117,12,5,15,.,.,0
117,12,5,16,.,.,0
117,12,5,17,.,.,0
-100,12,5,15,.,.,0
-100,12,5,16,.,.,0
-100,12,5,17,.,.,0
117,150,5,15,.,.,0
117,150,5,16,.,.,0
117,150,5,17,.,.,0
-100,150,5,15,.,.,0
-100,150,5,16,.,.,0
-100,150,5,17,.,.,0
-100,-100,5,15,.,.,0
-100,-100,5,16,.,.,0
-100,-100,5,17,.,.,0
118,-100,6,15,.,.,0
118,-100,6,16,.,.,0
118,-100,6,17,.,.,0
118,12,6,15,.,.,0
118,12,6,16,.,.,0
118,12,6,17,.,.,0
-100,12,6,15,.,.,0
-100,12,6,16,.,.,0
-100,12,6,17,.,.,0
118,150,6,15,.,.,0
118,150,6,16,.,.,0
118,150,6,17,.,.,0
-100,150,6,15,.,.,0
-100,150,6,16,.,.,0
-100,150,6,17,.,.,0
-100,-100,6,15,.,.,0
-100,-100,6,16,.,.,0
-100,-100,6,17,.,.,0
135,-100,7,15,.,.,0
135,-100,7,16,.,.,0
135,-100,7,17,.,.,0
118,-100,7,15,.,.,0
118,-100,7,16,.,.,0
118,-100,7,17,.,.,0
135,12,7,15,.,.,0
135,12,7,16,.,.,0
