-100,-100,-100,11,11,148
149,-100,-100,2,2,148
131,-100,-100,6,6,148
130,-100,-100,14,14,148
149,28,-100,15,15,148
131,28,-100,1,1,148
130,28,-100,9,9,148
-100,28,-100,4,4,148
149,164,-100,16,16,148
131,164,-100,1,1,148
130,164,-100,10,10,148
-100,164,-100,5,5,148
130,-100,13,3,3,148
130,28,13,0,0,148
-100,28,13,0,0,148
130,164,13,0,0,148
-100,164,13,0,0,148
-100,-100,13,3,3,148
130,-100,17,3,3,148
130,28,17,0,0,148
-100,28,17,0,0,148
130,164,17,0,0,148
-100,164,17,0,0,148
-100,-100,17,3,3,148
131,-100,18,3,3,148
131,28,18,0,0,148
-100,28,18,0,0,148
131,164,18,0,0,148
-100,164,18,0,0,148
-100,-100,18,3,3,148
149,-100,19,3,3,148
131,-100,19,3,3,148
149,28,19,0,0,148
131,28,19,0,0,148
-100,28,19,3,3,148
149,164,19,0,0,148
131,164,19,0,0,148
-100,164,19,3,3,148
-100,-100,19,8,8,148
149,-100,20,3,3,148
131,-100,20,3,3,148
149,28,20,0,0,148
131,28,20,0,0,148
-100,28,20,3,3,148
149,164,20,0,0,148
131,164,20,0,0,148
-100,164,20,3,3,148
-100,-100,20,8,8,148
130,-100,21,3,3,148
130,28,21,0,0,148
-100,28,21,0,0,148
130,164,21,0,0,148
-100,164,21,0,0,148
-100,-100,21,3,3,148
131,-100,22,3,3,148
131,28,22,0,0,148
-100,28,22,0,0,148
131,164,22,0,0,148
-100,164,22,0,0,148
-100,-100,22,3,3,148
149,-100,23,3,3,148
131,-100,23,3,3,148
149,28,23,0,0,148
131,28,23,0,0,148
-100,28,23,3,3,148
149,164,23,0,0,148
131,164,23,0,0,148
-100,164,23,3,3,148
-100,-100,23,8,8,148
130,-100,24,3,3,148
130,28,24,0,0,148
-100,28,24,0,0,148
130,164,24,0,0,148
-100,164,24,0,0,148
-100,-100,24,3,3,148
130,-100,25,3,3,148
130,28,25,0,0,148
-100,28,25,0,0,148
130,164,25,0,0,148
-100,164,25,0,0,148
-100,-100,25,3,3,148
149,-100,26,3,3,148
131,-100,26,3,3,148
149,28,26,0,0,148
131,28,26,0,0,148
