,140,139,80,79,79,-1,-1,-1,-1,.,.,0,-1,45,-1,31
,140,139,82,79,79,-1,-1,-1,-1,.,.,0,43,-1,29,-1
,140,139,81,79,79,-1,-1,-1,-1,.,.,0,48,-1,77,-1
,140,139,84,83,83,-1,-1,-1,-1,.,.,0,-1,47,-1,34
,140,139,87,83,83,-1,-1,-1,-1,.,.,0,71,-1,56,-1
,140,139,86,83,83,-1,-1,-1,-1,.,.,0,33,-1,69,-1
,140,139,88,83,83,-1,-1,-1,-1,.,.,0,42,-1,37,-1
,140,139,85,83,83,-1,-1,-1,-1,.,.,0,58,-1,72,-1
,140,139,89,83,83,-1,-1,-1,-1,.,.,0,24,-1,68,-1
,140,139,93,90,90,-1,-1,-1,-1,.,.,0,24,-1,61,-1
,140,139,91,90,90,-1,-1,-1,-1,.,.,0,-1,48,-1,59
,140,139,92,90,90,-1,-1,-1,-1,.,.,0,24,-1,52,-1
,140,139,96,94,94,-1,-1,-1,-1,.,.,0,74,74,64,64
,140,139,95,94,94,-1,-1,-1,-1,.,.,0,76,76,55,55
,140,139,97,94,94,-1,-1,-1,-1,.,.,0,42,42,37,37
,140,139,98,94,94,-1,-1,-1,-1,.,.,0,24,24,68,68
,140,139,102,100,100,-1,-1,-1,-1,.,.,0,42,42,37,37
,140,139,103,100,100,-1,-1,-1,-1,.,.,0,24,24,68,68
,140,139,101,100,100,-1,-1,-1,-1,.,.,0,24,24,62,62
,140,139,142,141,141,-1,-1,-1,-1,.,.,0,49,49,40,40
,138,137,104,79,79,80,1,142,22,19.0,104.02745253292824,0,-1,-1,-1,-1
,138,137,113,141,141,142,22,82,3,20.0,100.59862803537037,0,-1,-1,-1,-1
,138,137,122,83,83,84,4,142,22,15.0,80.46391441894676,0,-1,-1,-1,-1
,138,137,131,141,141,142,22,96,14,7.0,46.383679172812506,0,-1,-1,-1,-1
,138,137,132,94,94,96,14,87,7,7.0,45.70922983488426,0,-1,-1,-1,-1
,138,137,134,141,141,142,22,86,6,7.0,37.50905974369213,0,-1,-1,-1,-1
,138,137,105,83,83,84,4,95,13,7.0,39.60789895791666,0,-1,-1,-1,-1
,138,137,106,94,94,95,13,86,6,6.0,23.164654489837964,0,-1,-1,-1,-1
,138,137,107,94,94,95,13,102,20,2.0,16.10867699386574,0,-1,-1,-1,-1
,138,137,108,100,100,102,20,97,15,2.0,16.10867699386574,0,-1,-1,-1,-1
,138,137,109,94,94,97,15,88,8,2.0,16.10867699386574,0,-1,-1,-1,-1
,138,137,111,83,83,84,4,81,2,3.0,9.444290287546295,0,-1,-1,-1,-1
,138,137,112,79,79,80,1,85,5,4.0,6.986734119652778,0,-1,-1,-1,-1
,138,137,116,94,94,96,14,103,21,1.0,6.2377557490972215,0,-1,-1,-1,-1
,138,137,117,100,100,103,21,98,16,1.0,6.2377557490972215,0,-1,-1,-1,-1
,138,137,118,94,94,98,16,89,9,1.0,6.2377557490972215,0,-1,-1,-1,-1
,138,137,119,83,83,84,4,101,19,1.0,5.5633064111689805,0,-1,-1,-1,-1
,138,137,120,100,100,101,19,96,14,1.0,5.5633064111689805,0,-1,-1,-1,-1
,138,137,121,94,94,95,13,93,12,1.0,5.525149540011572,0,-1,-1,-1,-1
,138,137,123,90,90,91,10,95,13,2.0,5.190582065798612,0,-1,-1,-1,-1
,138,137,126,83,83,84,4,92,11,1.0,4.105507316539351,0,-1,-1,-1,-1
,138,137,127,90,90,91,10,85,5,1.0,0.0,0,-1,-1,-1,-1
,138,137,128,99,79,80,1,0,17,3.0,5.341894373182871,1,-1,-1,-1,-1
,138,137,129,99,83,84,4,0,17,4.0,4.179326912094908,1,-1,-1,-1,-1
,138,137,130,99,90,91,10,0,17,1.0,.,1,-1,-1,-1,-1
2.3668416E9,140,139,80,79,79,-1,-1,-1,-1,.,.,0,-1,30,-1,66
2.3668416E9,140,139,82,79,79,-1,-1,-1,-1,.,.,0,76,-1,63,-1
2.3668416E9,140,139,81,79,79,-1,-1,-1,-1,.,.,0,24,-1,52,-1
2.3668416E9,140,139,84,83,83,-1,-1,-1,-1,.,.,0,-1,35,-1,73
2.3668416E9,140,139,87,83,83,-1,-1,-1,-1,.,.,0,58,-1,50,-1
2.3668416E9,140,139,88,83,83,-1,-1,-1,-1,.,.,0,42,-1,37,-1
2.3668416E9,140,139,86,83,83,-1,-1,-1,-1,.,.,0,58,-1,41,-1
2.3668416E9,140,139,89,83,83,-1,-1,-1,-1,.,.,0,24,-1,68,-1
2.3668416E9,140,139,85,83,83,-1,-1,-1,-1,.,.,0,42,-1,25,-1
2.3668416E9,140,139,91,90,90,-1,-1,-1,-1,.,.,0,-1,24,-1,23
2.3668416E9,140,139,96,94,94,-1,-1,-1,-1,.,.,0,67,67,54,54
2.3668416E9,140,139,95,94,94,-1,-1,-1,-1,.,.,0,51,51,46,46
2.3668416E9,140,139,97,94,94,-1,-1,-1,-1,.,.,0,42,42,37,37
2.3668416E9,140,139,98,94,94,-1,-1,-1,-1,.,.,0,24,24,68,68
2.3668416E9,140,139,102,100,100,-1,-1,-1,-1,.,.,0,42,42,37,37
2.3668416E9,140,139,103,100,100,-1,-1,-1,-1,.,.,0,24,24,68,68
2.3668416E9,140,139,101,100,100,-1,-1,-1,-1,.,.,0,24,24,62,62
2.3668416E9,140,139,142,141,141,-1,-1,-1,-1,.,.,0,39,38,28,78
2.3668416E9,138,137,104,79,79,80,1,142,22,10.0,56.06562353579861,0,-1,-1,-1,-1
2.3668416E9,138,137,113,141,141,142,22,82,3,9.0,50.58473392083333,0,-1,-1,-1,-1
2.3668416E9,138,137,122,83,83,84,4,142,22,8.0,44.097943205243055,0,-1,-1,-1,-1
2.3668416E9,138,137,131,141,141,142,22,96,14,5.0,35.99287949010417,0,-1,-1,-1,-1
2.3668416E9,138,137,132,94,94,96,14,87,7,5.0,35.31843015217593,0,-1,-1,-1,-1
2.3668416E9,138,137,133,83,83,84,4,95,13,4.0,23.57031528894676,0,-1,-1,-1,-1
2.3668416E9,138,137,134,94,94,95,13,102,20,2.0,16.10867699386574,0,-1,-1,-1,-1
2.3668416E9,138,137,135,100,100,102,20,97,15,2.0,16.10867699386574,0,-1,-1,-1,-1
2.3668416E9,138,137,136,94,94,97,15,88,8,2.0,16.10867699386574,0,-1,-1,-1,-1
2.3668416E9,138,137,106,141,141,142,22,86,6,3.0,12.256147571828704,0,-1,-1,-1,-1
2.3668416E9,138,137,107,94,94,95,13,86,6,2.0,7.461638295081018,0,-1,-1,-1,-1
2.3668416E9,138,137,111,94,94,96,14,103,21,1.0,6.2377557490972215,0,-1,-1,-1,-1
2.3668416E9,138,137,112,100,100,103,21,98,16,1.0,6.2377557490972215,0,-1,-1,-1,-1
2.3668416E9,138,137,114,94,94,98,16,89,9,1.0,6.2377557490972215,0,-1,-1,-1,-1
2.3668416E9,138,137,115,83,83,84,4,101,19,1.0,5.5633064111689805,0,-1,-1,-1,-1
2.3668416E9,138,137,116,100,100,101,19,96,14,1.0,5.5633064111689805,0,-1,-1,-1,-1
2.3668416E9,138,137,118,83,83,84,4,81,2,1.0,4.064125060775463,0,-1,-1,-1,-1
2.3668416E9,138,137,120,79,79,80,1,85,5,1.0,1.3703579423726853,0,-1,-1,-1,-1
2.3668416E9,138,137,121,90,90,91,10,85,5,1.0,0.0,0,-1,-1,-1,-1
2.3668416E9,138,137,123,99,83,84,4,0,17,2.0,2.8680938541319443,1,-1,-1,-1,-1
2.3668416E9,138,137,124,99,141,142,22,0,18,1.0,1.329805758275463,1,-1,-1,-1,-1
2.3668416E9,138,137,125,99,79,80,1,0,17,1.0,0.0,1,-1,-1,-1,-1
2.3668416E9,138,137,126,99,90,91,10,0,17,1.0,.,1,-1,-1,-1,-1
2.3746176E9,140,139,80,79,79,-1,-1,-1,-1,.,.,0,-1,32,-1,65
2.3746176E9,140,139,82,79,79,-1,-1,-1,-1,.,.,0,26,-1,57,-1
2.3746176E9,140,139,81,79,79,-1,-1,-1,-1,.,.,0,42,-1,60,-1
2.3746176E9,140,139,84,83,83,-1,-1,-1,-1,.,.,0,-1,33,-1,70
2.3746176E9,140,139,86,83,83,-1,-1,-1,-1,.,.,0,74,-1,53,-1
2.3746176E9,140,139,87,83,83,-1,-1,-1,-1,.,.,0,42,-1,27,-1
2.3746176E9,140,139,85,83,83,-1,-1,-1,-1,.,.,0,48,-1,62,-1
2.3746176E9,140,139,93,90,90,-1,-1,-1,-1,.,.,0,24,-1,61,-1
2.3746176E9,140,139,91,90,90,-1,-1,-1,-1,.,.,0,-1,42,-1,59
2.3746176E9,140,139,92,90,90,-1,-1,-1,-1,.,.,0,24,-1,52,-1
2.3746176E9,140,139,95,94,94,-1,-1,-1,-1,.,.,0,58,58,44,44
2.3746176E9,140,139,96,94,94,-1,-1,-1,-1,.,.,0,42,42,27,27
2.3746176E9,140,139,142,141,141,-1,-1,-1,-1,.,.,0,36,36,75,75
2.3746176E9,138,137,104,79,79,80,1,142,22,9.0,47.96182899712963,0,-1,-1,-1,-1
2.3746176E9,138,137,113,141,141,142,22,82,3,10.0,48.47073995423611,0,-1,-1,-1,-1
2.3746176E9,138,137,122,83,83,84,4,142,22,7.0,36.15262281167824,0,-1,-1,-1,-1
2.3746176E9,138,137,131,141,141,142,22,86,6,4.0,25.25291217186342,0,-1,-1,-1,-1
2.3746176E9,138,137,132,83,83,84,4,95,13,3.0,16.037583668969905,0,-1,-1,-1,-1
2.3746176E9,138,137,133,94,94,95,13,86,6,4.0,15.703016194756945,0,-1,-1,-1,-1
2.3746176E9,138,137,135,141,141,142,22,96,14,2.0,10.390799682708334,0,-1,-1,-1,-1
2.3746176E9,138,137,136,94,94,96,14,87,7,2.0,10.390799682708334,0,-1,-1,-1,-1
2.3746176E9,138,137,108,79,79,80,1,85,5,3.0,5.616376177280093,0,-1,-1,-1,-1
2.3746176E9,138,137,110,94,94,95,13,93,12,1.0,5.525149540011572,0,-1,-1,-1,-1
2.3746176E9,138,137,111,83,83,84,4,81,2,2.0,5.380165226770833,0,-1,-1,-1,-1
2.3746176E9,138,137,112,90,90,91,10,95,13,2.0,5.190582065798612,0,-1,-1,-1,-1
2.3746176E9,138,137,115,83,83,84,4,92,11,1.0,4.105507316539351,0,-1,-1,-1,-1
2.3746176E9,138,137,117,99,79,80,1,0,17,3.0,5.555242775208334,1,-1,-1,-1,-1
2.3746176E9,138,137,118,99,83,84,4,0,17,3.0,1.311233057962963,1,-1,-1,-1,-1
