117,65,12,113,1.0
117,65,12,52,1.0
117,65,12,179,1.0
117,65,149,171,1.0
117,65,149,143,1.0
117,65,149,62,1.0
134,65,12,22,1.0
134,65,149,123,1.0
117,65,12,13,2.0
117,65,12,131,2.0
117,65,12,25,2.0
117,65,12,20,2.0
117,65,12,171,2.0
117,65,12,165,2.0
117,65,12,180,2.0
117,65,12,26,2.0
117,65,149,37,2.0
117,65,149,41,2.0
117,65,149,180,2.0
117,65,149,174,2.0
117,65,149,51,2.0
117,65,149,55,2.0
117,65,149,18,2.0
117,65,149,93,2.0
134,65,12,103,2.0
134,65,12,183,2.0
134,65,12,148,2.0
134,65,12,15,2.0
134,65,149,136,2.0
134,65,149,148,2.0
134,65,149,63,2.0
134,65,149,164,2.0
116,65,12,159,3.0
116,65,12,64,3.0
116,65,12,153,3.0
116,65,149,114,3.0
116,65,149,153,3.0
116,65,149,77,3.0
116,65,149,54,3.0
116,65,149,64,3.0
117,65,12,84,3.0
117,65,12,96,3.0
117,65,12,137,3.0
117,65,12,57,3.0
117,65,12,66,3.0
117,65,12,99,3.0
117,65,12,76,3.0
117,65,12,42,3.0
117,65,149,130,3.0
117,65,149,151,3.0
117,65,149,42,3.0
117,65,149,137,3.0
117,65,149,60,3.0
117,65,149,113,3.0
117,65,149,48,3.0
117,65,149,66,3.0
117,65,149,25,3.0
117,65,149,181,3.0
117,65,149,104,3.0
117,65,149,124,3.0
134,65,149,33,3.0
134,65,149,57,3.0
116,65,12,91,4.0
116,65,149,43,4.0
117,65,12,62,4.0
117,65,12,6,4.0
117,65,12,85,4.0
117,65,12,18,4.0
117,65,12,118,4.0
117,65,12,72,4.0
117,65,12,109,4.0
117,65,12,49,4.0
117,65,12,22,4.0
117,65,12,45,4.0
117,65,12,124,4.0
117,65,12,105,4.0
117,65,149,45,4.0
117,65,149,20,4.0
117,65,149,112,4.0
117,65,149,83,4.0
117,65,149,26,4.0
117,65,149,34,4.0
117,65,149,99,4.0
117,65,149,128,4.0
117,65,149,49,4.0
117,65,149,59,4.0
117,65,149,118,4.0
117,65,149,6,4.0
117,65,149,94,4.0
134,65,12,78,4.0
134,65,12,167,4.0
134,65,12,63,4.0
134,65,12,164,4.0
134,65,149,183,4.0
116,65,12,157,5.0
116,65,12,1,5.0
116,65,12,43,5.0
116,65,149,145,5.0
116,65,149,135,5.0
117,65,12,51,5.0
117,65,12,98,5.0
117,65,12,37,5.0
117,65,12,173,5.0
117,65,12,31,5.0
117,65,12,60,5.0
117,65,12,178,5.0
117,65,12,48,5.0
117,65,12,94,5.0
117,65,12,104,5.0
117,65,12,74,5.0
117,65,149,150,5.0
117,65,149,102,5.0
117,65,149,142,5.0
117,65,149,31,5.0
117,65,149,47,5.0
117,65,149,76,5.0
117,65,149,179,5.0
117,65,149,127,5.0
117,65,149,173,5.0
117,65,149,40,5.0
117,65,149,35,5.0
117,65,149,96,5.0
117,65,149,72,5.0
134,65,12,150,5.0
134,65,12,24,5.0
134,65,12,154,5.0
134,65,12,67,5.0
134,65,149,15,5.0
134,65,149,103,5.0
116,65,12,106,6.0
116,65,12,138,6.0
116,65,149,155,6.0
116,65,149,138,6.0
116,65,149,115,6.0
117,65,12,174,6.0
117,65,12,130,6.0
117,65,12,82,6.0
117,65,12,151,6.0
117,65,12,47,6.0
117,65,12,133,6.0
117,65,12,125,6.0
117,65,12,181,6.0
117,65,12,177,6.0
117,65,12,81,6.0
117,65,149,177,6.0
117,65,149,109,6.0
117,65,149,105,6.0
117,65,149,52,6.0
117,65,149,165,6.0
117,65,149,82,6.0
117,65,149,74,6.0
117,65,149,178,6.0
117,65,149,129,6.0
117,65,149,58,6.0
117,65,149,32,6.0
117,65,149,183,6.0
117,65,149,86,6.0
117,65,149,131,6.0
134,65,12,81,6.0
134,65,12,109,6.0
134,65,12,30,6.0
134,65,149,58,6.0
134,65,149,97,6.0
134,65,149,167,6.0
134,65,149,109,6.0
134,65,149,111,6.0
134,65,149,14,6.0
116,65,12,114,7.0
116,65,12,135,7.0
117,65,12,140,7.0
117,65,12,55,7.0
117,65,12,148,7.0
117,65,12,15,7.0
117,65,12,93,7.0
117,65,12,78,7.0
117,65,12,129,7.0
117,65,12,32,7.0
117,65,12,40,7.0
117,65,12,167,7.0
117,65,12,128,7.0
117,65,149,162,7.0
117,65,149,125,7.0
117,65,149,98,7.0
117,65,149,39,7.0
117,65,149,57,7.0
117,65,149,84,7.0
117,65,149,2,7.0
117,65,149,69,7.0
117,65,149,123,7.0
134,65,12,133,7.0
134,65,12,132,7.0
134,65,149,165,7.0
134,65,149,172,7.0
116,65,12,145,8.0
116,65,12,168,8.0
116,65,149,80,8.0
117,65,12,59,8.0
117,65,12,102,8.0
117,65,12,83,8.0
117,65,12,127,8.0
117,65,12,63,8.0
117,65,12,67,8.0
117,65,12,132,8.0
117,65,149,136,8.0
117,65,149,103,8.0
117,65,149,164,8.0
117,65,149,97,8.0
117,65,149,15,8.0
134,65,149,53,8.0
116,65,12,9,9.0
116,65,12,77,9.0
116,65,12,122,9.0
116,65,12,89,9.0
116,65,149,122,9.0
116,65,149,91,9.0
116,65,149,0,9.0
117,65,12,142,9.0
