2.36952E9,20,-1,20,0.0,20,20,0.0,2.3715108E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3695416E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3709492E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3715144E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.3712408E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3695452E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3699088E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3709528E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.371518E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.371662E9
2.36952E9,4,-1,4,0.0,4,4,0.0,2.3718528E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3705388E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3699916E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3695488E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3700564E9
2.36952E9,6,-1,6,0.0,6,6,0.0,2.3697216E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.371518E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3702436E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3715216E9
2.36952E9,0,-1,0,0.0,0,0,0.0,2.3713272E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3717376E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3717988E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.371068E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.3717736E9
2.36952E9,4,-1,4,0.0,4,4,0.0,2.3718312E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.3712444E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3714496E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3699952E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3698404E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3695524E9
2.36952E9,6,-1,6,0.0,6,6,0.0,2.3698332E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.37006E9
2.36952E9,0,-1,0,0.0,0,0,0.0,2.3713632E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3699124E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3718024E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3715216E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3712408E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3709564E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3718456E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3715252E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3718924E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3718132E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3717772E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3717412E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3717016E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3716656E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3716332E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3710716E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.37015E9
2.36952E9,0,-1,0,0.0,0,0,0.0,2.3710248E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.3717304E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3716908E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.3716224E9
2.36952E9,4,-1,4,0.0,4,4,0.0,2.37159E9
2.36952E9,9,-1,9,0.0,9,9,0.0,2.37087E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3714532E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3707008E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3699988E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.369988E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.369844E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.3697E9
2.36952E9,18,-1,18,0.0,18,18,0.0,2.369556E9
2.36952E9,6,-1,6,0.0,6,6,0.0,2.3698836E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3701356E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3700996E9
2.36952E9,6,-1,6,0.0,6,6,0.0,2.3697972E9
2.36952E9,6,-1,6,0.0,6,6,0.0,2.3697792E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.369988E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.369952E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.369916E9
2.36952E9,12,-1,12,0.0,12,12,0.0,2.3697612E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3706684E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3716656E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.370528E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3713812E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3703876E9
2.36952E9,10,-1,10,0.0,10,10,0.0,2.3711004E9
2.36952E9,0,-1,0,0.0,0,0,0.0,2.3697324E9
2.36952E9,5,-1,5,0.0,5,5,0.0,2.3701752E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3718492E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3716188E9
2.36952E9,20,-1,20,0.0,20,20,0.0,2.3715288E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3718708E9
2.36952E9,11,-1,11,0.0,11,11,0.0,2.3718528E9
