2.390688E9,2,1,5,3.0
2.3852448E9,2,17,3,1.0
2.39112E9,2,17,3,1.0
2.390688E9,2,1,6,1.0
2.3854176E9,2,17,5,1.0
2.3845536E9,2,0,7,1.0
2.3914656E9,2,1,5,3.0
2.39112E9,2,17,4,1.0
2.3813568E9,2,17,4,3.0
2.390688E9,2,1,7,2.0
2.3873184E9,2,17,5,1.0
2.3952672E9,2,17,4,3.0
2.3806656E9,2,17,3,1.0
2.3852448E9,2,17,4,4.0
2.392416E9,2,17,6,1.0
2.3914656E9,2,1,6,2.0
2.3912928E9,2,1,7,4.0
2.39112E9,2,17,5,1.0
2.385936E9,2,0,6,4.0
2.3908608E9,2,0,4,1.0
2.3907744E9,2,1,4,1.0
2.390688E9,2,14,3,1.0
2.3906016E9,2,14,3,2.0
2.3905152E9,2,1,6,2.0
2.3904288E9,2,0,6,1.0
2.3809248E9,2,17,6,1.0
2.3774688E9,2,17,4,2.0
2.3853312E9,2,17,3,1.0
2.3853312E9,2,0,5,1.0
2.3791968E9,2,17,4,3.0
2.3918112E9,2,0,7,1.0
2.3917248E9,2,0,4,1.0
2.3821344E9,2,17,4,2.0
2.3914656E9,2,1,7,3.0
2.3913792E9,2,1,5,6.0
2.3912928E9,2,14,3,3.0
2.3912064E9,2,17,4,5.0
2.39112E9,2,17,6,1.0
2.385936E9,2,17,6,3.0
2.3815296E9,2,17,6,1.0
2.392848E9,2,17,3,1.0
2.3908608E9,2,1,6,1.0
2.379024E9,2,17,6,2.0
2.3907744E9,2,1,5,3.0
2.3857632E9,2,1,3,1.0
2.390688E9,2,14,6,4.0
2.3831712E9,2,17,4,3.0
2.3906016E9,2,14,6,1.0
2.3855904E9,2,17,4,2.0
2.3905152E9,2,1,7,1.0
2.3904288E9,2,14,7,1.0
2.3904288E9,2,1,5,2.0
2.385504E9,2,0,5,1.0
2.3874048E9,2,14,3,1.0
2.390256E9,2,17,5,1.0
2.39328E9,2,0,7,2.0
2.3901696E9,2,17,6,1.0
2.3735808E9,2,17,6,2.0
2.3900832E9,2,14,6,4.0
2.3698656E9,2,17,6,1.0
2.3899968E9,2,17,5,1.0
2.3899968E9,2,1,6,1.0
2.3865408E9,2,0,3,1.0
2.3918112E9,2,1,6,2.0
2.392416E9,2,1,5,1.0
2.3917248E9,2,0,6,1.0
2.3916384E9,2,0,6,1.0
2.386368E9,2,0,7,2.0
2.3869728E9,2,0,3,1.0
2.3914656E9,2,17,4,3.0
2.3862816E9,2,0,6,3.0
2.3913792E9,2,1,6,1.0
2.3747904E9,2,17,6,1.0
2.3912928E9,2,14,4,1.0
2.3861088E9,2,14,3,1.0
2.3912064E9,2,17,5,1.0
2.374704E9,2,17,3,1.0
2.3860224E9,2,0,6,1.0
2.39112E9,2,0,4,1.0
2.3780736E9,2,17,3,1.0
2.3910336E9,2,1,5,4.0
2.385936E9,2,0,7,1.0
2.3909472E9,2,14,4,1.0
2.392848E9,2,17,4,4.0
2.3858496E9,2,17,4,6.0
2.3908608E9,2,1,7,3.0
2.3929344E9,2,17,3,1.0
2.3830848E9,2,1,5,1.0
2.3907744E9,2,17,5,1.0
2.3907744E9,2,1,7,3.0
2.3857632E9,2,14,3,2.0
2.3812704E9,2,0,4,2.0
2.3778144E9,2,0,4,1.0
2.390688E9,2,17,3,1.0
2.3956128E9,2,1,4,1.0
2.390688E9,2,0,6,1.0
2.3856768E9,2,0,7,1.0
2.3906016E9,2,17,4,6.0
2.3930208E9,2,17,4,5.0
2.3810976E9,2,17,4,4.0
2.3855904E9,2,1,7,1.0
2.3905152E9,2,14,3,4.0
2.38464E9,2,0,4,1.0
2.3904288E9,2,17,4,2.0
2.3904288E9,2,14,6,1.0
2.3904288E9,2,1,7,1.0
2.3810112E9,2,0,4,2.0
2.385504E9,2,0,6,1.0
2.3903424E9,2,14,6,4.0
2.3874048E9,2,14,6,1.0
2.3809248E9,2,17,4,2.0
