116,64,2.36952E9,2.36952E9,34,1.0
116,64,2.36952E9,2.36952E9,99,1.0
116,64,2.36952E9,2.36952E9,10,1.0
116,64,2.36952E9,2.36952E9,3,1.0
116,64,2.36952E9,2.36952E9,143,1.0
116,64,2.36952E9,2.36952E9,4,1.0
116,94,2.36952E9,2.36952E9,179,1.0
116,94,2.36952E9,2.36952E9,180,1.0
116,94,2.36952E9,2.36952E9,2,1.0
116,94,2.36952E9,2.36952E9,170,1.0
116,94,2.36952E9,2.36952E9,15,1.0
116,94,2.36952E9,2.36952E9,103,1.0
116,94,2.36952E9,2.36952E9,97,1.0
116,94,2.36952E9,2.36952E9,108,1.0
116,94,2.36952E9,2.36952E9,140,1.0
116,94,2.36952E9,2.36952E9,135,1.0
116,159,2.36952E9,2.36952E9,173,1.0
116,159,2.36952E9,2.36952E9,131,1.0
116,159,2.36952E9,2.36952E9,46,1.0
116,159,2.36952E9,2.36952E9,97,1.0
116,159,2.36952E9,2.36952E9,89,1.0
116,159,2.36952E9,2.36952E9,59,1.0
116,159,2.36952E9,2.36952E9,3,1.0
116,159,2.36952E9,2.36952E9,139,1.0
133,64,2.36952E9,2.36952E9,57,1.0
116,159,2.36952E9,2.36952E9,57,3.0
115,94,2.36952E9,2.36952E9,174,4.0
116,64,2.36952E9,2.36952E9,22,4.0
116,159,2.36952E9,2.36952E9,99,4.0
116,159,2.36952E9,2.36952E9,10,4.0
133,64,2.36952E9,2.36952E9,10,4.0
133,94,2.36952E9,2.36952E9,22,4.0
133,159,2.36952E9,2.36952E9,57,4.0
133,159,2.36952E9,2.36952E9,10,4.0
116,94,2.36952E9,2.36952E9,10,5.0
133,64,2.36952E9,2.36952E9,22,5.0
115,64,2.36952E9,2.36952E9,174,6.0
115,159,2.36952E9,2.36952E9,174,6.0
116,94,2.36952E9,2.36952E9,22,6.0
133,94,2.36952E9,2.36952E9,10,7.0
133,94,2.36952E9,2.36952E9,57,7.0
133,159,2.36952E9,2.36952E9,99,7.0
133,64,2.36952E9,2.36952E9,99,8.0
133,94,2.36952E9,2.36952E9,99,8.0
116,64,2.3696064E9,2.36952E9,89,1.0
116,64,2.3696064E9,2.36952E9,28,1.0
116,64,2.3696064E9,2.36952E9,142,1.0
116,64,2.3696064E9,2.36952E9,55,1.0
116,64,2.3696064E9,2.36952E9,141,1.0
116,64,2.3696064E9,2.36952E9,7,1.0
116,64,2.3696064E9,2.36952E9,56,1.0
116,64,2.3696064E9,2.36952E9,175,1.0
116,64,2.3696064E9,2.36952E9,16,1.0
116,64,2.3696064E9,2.36952E9,21,1.0
116,64,2.3696064E9,2.36952E9,18,1.0
116,64,2.3696064E9,2.36952E9,52,1.0
116,64,2.3696064E9,2.36952E9,29,1.0
116,94,2.3696064E9,2.36952E9,31,1.0
116,94,2.3696064E9,2.36952E9,122,1.0
116,94,2.3696064E9,2.36952E9,56,1.0
116,94,2.3696064E9,2.36952E9,136,1.0
116,94,2.3696064E9,2.36952E9,7,1.0
116,94,2.3696064E9,2.36952E9,38,1.0
116,94,2.3696064E9,2.36952E9,131,1.0
116,94,2.3696064E9,2.36952E9,86,1.0
116,94,2.3696064E9,2.36952E9,78,1.0
116,159,2.3696064E9,2.36952E9,38,1.0
116,159,2.3696064E9,2.36952E9,158,1.0
116,159,2.3696064E9,2.36952E9,34,1.0
116,159,2.3696064E9,2.36952E9,16,1.0
116,159,2.3696064E9,2.36952E9,170,1.0
116,159,2.3696064E9,2.36952E9,74,1.0
116,159,2.3696064E9,2.36952E9,77,1.0
116,159,2.3696064E9,2.36952E9,167,1.0
116,159,2.3696064E9,2.36952E9,161,1.0
116,159,2.3696064E9,2.36952E9,71,1.0
116,159,2.3696064E9,2.36952E9,175,1.0
133,64,2.3696064E9,2.36952E9,66,1.0
116,94,2.3696064E9,2.36952E9,83,2.0
116,94,2.3696064E9,2.36952E9,66,2.0
116,94,2.3696064E9,2.36952E9,99,2.0
116,94,2.3696064E9,2.36952E9,74,2.0
116,159,2.3696064E9,2.36952E9,22,2.0
116,159,2.3696064E9,2.36952E9,89,2.0
133,159,2.3696064E9,2.36952E9,21,2.0
116,94,2.3696064E9,2.36952E9,72,3.0
116,159,2.3696064E9,2.36952E9,66,3.0
116,159,2.3696064E9,2.36952E9,72,3.0
116,159,2.3696064E9,2.36952E9,78,3.0
133,64,2.3696064E9,2.36952E9,99,3.0
133,94,2.3696064E9,2.36952E9,72,3.0
133,159,2.3696064E9,2.36952E9,66,3.0
133,159,2.3696064E9,2.36952E9,99,3.0
116,64,2.3696064E9,2.36952E9,78,4.0
116,64,2.3696064E9,2.36952E9,99,4.0
133,64,2.3696064E9,2.36952E9,74,4.0
133,64,2.3696064E9,2.36952E9,89,4.0
133,94,2.3696064E9,2.36952E9,99,4.0
133,159,2.3696064E9,2.36952E9,74,4.0
133,159,2.3696064E9,2.36952E9,89,4.0
116,64,2.3696064E9,2.36952E9,74,5.0
116,64,2.3696064E9,2.36952E9,72,5.0
133,94,2.3696064E9,2.36952E9,89,5.0
133,94,2.3696064E9,2.36952E9,78,5.0
133,159,2.3696064E9,2.36952E9,72,5.0
133,159,2.3696064E9,2.36952E9,22,5.0
115,64,2.3696064E9,2.36952E9,120,6.0
133,64,2.3696064E9,2.36952E9,21,6.0
115,94,2.3696064E9,2.36952E9,120,7.0
133,64,2.3696064E9,2.36952E9,78,7.0
116,94,2.3696064E9,2.36952E9,89,8.0
133,94,2.3696064E9,2.36952E9,74,8.0
115,159,2.3696064E9,2.36952E9,120,9.0
133,64,2.3696064E9,2.36952E9,72,9.0
133,159,2.3696064E9,2.36952E9,78,9.0
116,64,2.3696928E9,2.36952E9,139,1.0
116,64,2.3696928E9,2.36952E9,33,1.0
116,64,2.3696928E9,2.36952E9,167,1.0
116,64,2.3696928E9,2.36952E9,149,1.0
116,64,2.3696928E9,2.36952E9,47,1.0
116,64,2.3696928E9,2.36952E9,55,1.0
116,64,2.3696928E9,2.36952E9,126,1.0
116,64,2.3696928E9,2.36952E9,66,1.0
116,94,2.3696928E9,2.36952E9,50,1.0
116,94,2.3696928E9,2.36952E9,173,1.0
116,94,2.3696928E9,2.36952E9,23,1.0
116,94,2.3696928E9,2.36952E9,68,1.0
116,94,2.3696928E9,2.36952E9,16,1.0
116,94,2.3696928E9,2.36952E9,139,1.0
116,94,2.3696928E9,2.36952E9,77,1.0
116,94,2.3696928E9,2.36952E9,117,1.0
116,94,2.3696928E9,2.36952E9,56,1.0
116,94,2.3696928E9,2.36952E9,25,1.0
116,94,2.3696928E9,2.36952E9,60,1.0
116,94,2.3696928E9,2.36952E9,34,1.0
116,159,2.3696928E9,2.36952E9,58,1.0
116,159,2.3696928E9,2.36952E9,26,1.0
116,159,2.3696928E9,2.36952E9,62,1.0
116,159,2.3696928E9,2.36952E9,102,1.0
116,159,2.3696928E9,2.36952E9,179,1.0
116,159,2.3696928E9,2.36952E9,89,1.0
116,159,2.3696928E9,2.36952E9,31,1.0
